,0,cleanText
2020-12-04 06:21:42,"General Motors Co. (GM) surprised the market with Q3 result.  J.P. Morgan Chase changed the rating to Outperform, a… https://t.co/4puvhhyLeM","['gener', 'motor', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'outperform']"
2020-12-04 05:51:41,"AT&amp;T Inc. (T) surprised the market with Q1 result.  J.P. Morgan Chase changed the rating to Sell, as AT&amp;T Inc. (T)… https://t.co/S97NPcYdop","['atampt', 'inc', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'sell', 'atampt', 'inc']"
2020-12-04 05:34:07,"RT @wealth_mgmt: J.P. Morgan formed a partnership with 55ip in October to combine the tech firm’s engine with its model portfolios, compose…","['morgan', 'form', 'partnership', 'octob', 'combin', 'tech', 'firm', 'engin', 'model', 'portfolio', 'compos']"
2020-12-04 05:01:00,"J.P. Morgan formed a partnership with 55ip in October to combine the tech firm’s engine with its model portfolios,… https://t.co/olQqxVQpzq","['morgan', 'form', 'partnership', 'octob', 'combin', 'tech', 'firm', 'engin', 'model', 'portfolio']"
2020-12-04 04:30:47,Molson Coors Brewing Co. (TAP) surprised the market with Q4 result.  J.P. Morgan Chase changed the rating to Outper… https://t.co/s1nRDegHqT,"['molson', 'coor', 'brew', 'tap', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'outper']"
2020-12-04 04:06:19,need to get like J.P. Morgan move a couple tons,"['need', 'get', 'like', 'morgan', 'move', 'coupl', 'ton']"
2020-12-04 03:40:01,"@RareGemHunt @tgh0321 @DailyCaller the Great  Reset  &amp; Trans-human 
AMERO  - new Usa Currency ( Silver backed - not… https://t.co/eCmNMG6124","['great', 'reset', 'amp', 'tran', 'human', 'amero', 'new', 'usa', 'currenc', 'silver', 'back']"
2020-12-04 03:36:02,J.P. Morgan Asset Management to acquire fintech 55ip https://t.co/yqDIW63ml5 #crypto #bitcoin #fintech #finance #news,"['morgan', 'asset', 'manag', 'acquir', 'fintech', 'crypto', 'bitcoin', 'fintech', 'financ', 'news']"
2020-12-04 03:34:54,@Negative_Bloom Edison was screwed over by J.P Morgan.,"['edison', 'screw', 'morgan']"
2020-12-04 03:33:08,"“Millionaires don’t study Astrology, Billionaires do”. -J.P Morgan.","['millionair', 'studi', 'astrolog', 'billionair', 'morgan']"
2020-12-04 03:24:12,"What would you do if this was your last Christmas?

“Tales from the Naughty List Volume IV:
Christmas of my Broken… https://t.co/BTRSTg2Pl2","['would', 'last', 'christma', 'tale', 'naughti', 'list', 'volum', 'ivchristma', 'broken']"
2020-12-04 03:18:08,"I recently found this huge book about J.P. Morgan, his fortune and influence.  This woman has to be mentioned, but… https://t.co/k3yh2oAUbe","['recent', 'found', 'huge', 'book', 'morgan', 'fortun', 'influenc', 'woman', 'mention']"
2020-12-04 02:10:25,For you guys chirping me for getting out of $GMHI / $LAZR at $21 from $10 entry (ps. I know It’s all in good fun -… https://t.co/RgqJWZc4Eb,"['guy', 'chirp', 'get', 'gmhi', 'lazr', 'entri', 'know', 'good', 'fun']"
2020-12-04 01:40:59,"Raytheon Co. (RTN) surprised the market with Q1 result.  J.P. Morgan Chase changed the rating to Hold, as Raytheon… https://t.co/m0JaKOJGTe","['raytheon', 'rtn', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'hold', 'raytheon']"
2020-12-04 01:01:19,"RT @WestWingReport: This Day 1901: Teddy Roosevelt, president just ten weeks, asked Congress to curb the power of large corporations—called…","['day', 'teddi', 'roosevelt', 'presid', 'ten', 'week', 'ask', 'congress', 'curb', 'power', 'larg', 'corpor', 'call']"
2020-12-04 00:35:54,"Don Carducci, Equity Research Senior Analyst for J.P.Morgan Australia shares his insights with Asia Gaming Brief As… https://t.co/AV8VgxtsFe","['carducci', 'equiti', 'research', 'senior', 'analyst', 'jpmorgan', 'australia', 'share', 'insight', 'asia', 'game', 'brief']"
2020-12-04 00:10:51,"RT @Cryptoversity1: Use The Xmas Holidays To Up Your Game in the workplace-Become a Capital Markets &amp; Securities Analyst (CMSA)™
Join 700,0…","['use', 'xma', 'holiday', 'game', 'workplac', 'becom', 'capit', 'market', 'amp', 'secur', 'analyst', 'cmsa', 'join']"
2020-12-04 00:03:00,Congratulations to J.P. Morgan Asset Management for winning Best Fund Provider - Private Debt at Asian Private Bank… https://t.co/gILphtwdtm,"['congratul', 'morgan', 'asset', 'manag', 'win', 'best', 'fund', 'provid', 'privat', 'debt', 'asian', 'privat', 'bank']"
2020-12-03 23:50:53,"Morgan Stanley (MS) surprised the market with Q4 result.  J.P. Morgan Chase changed the rating to Hold, as Morgan S… https://t.co/VKFwQ8Jfh3","['morgan', 'stanley', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'hold', 'morgan']"
2020-12-03 23:24:50,my personal belief is that j.p. morgan should suck a fat dick,"['person', 'belief', 'morgan', 'suck', 'fat', 'dick']"
2020-12-03 23:11:43,"Alphabet Inc. (GOOG) surprised the market with Q3 result.  J.P. Morgan Chase changed the rating to Underperform, as… https://t.co/QOpsOvTLI9","['alphabet', 'inc', 'goog', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'underperform']"
2020-12-03 23:11:18,@SenSanders J.P. Morgan Chase Bank could find a basic income for three states.,"['morgan', 'chase', 'bank', 'could', 'find', 'basic', 'incom', 'three', 'state']"
2020-12-03 23:01:00,"J.P. Morgan formed a partnership with 55ip in October to combine the tech firm’s engine with its model portfolios,… https://t.co/VgSzfllqFx","['morgan', 'form', 'partnership', 'octob', 'combin', 'tech', 'firm', 'engin', 'model', 'portfolio']"
2020-12-03 22:40:42,"Apple Inc. (AAPL) surprised the market with Q1 result.  J.P. Morgan Chase changed the rating to Hold, as Apple Inc.… https://t.co/uX4N6pMGWn","['appl', 'inc', 'aapl', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'hold', 'appl', 'inc']"
2020-12-03 22:30:47,"Raytheon Co. (RTN) surprised the market with Q2 result.  J.P. Morgan Chase changed the rating to Hold, as Raytheon… https://t.co/57PSPDFlr7","['raytheon', 'rtn', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'hold', 'raytheon']"
2020-12-03 22:24:22,$JPM J P Morgan Chase &amp; Co SEC Filing: Form 424B2 https://t.co/zx1X4GjQLS,"['jpm', 'morgan', 'chase', 'amp', 'sec', 'file', 'form']"
2020-12-03 22:23:14,"""Millionaires don’t study Astrology, BILLIONAIRES do” -J.P Morgan","['millionair', 'studi', 'astrolog', 'billionair', 'morgan']"
2020-12-03 22:12:10,"@TonyOrtega94 I took note of the banks. A few J.P. Morgan and Bank of America. Wonder what the CULT has on them?
P.… https://t.co/mouDRoWKV9","['took', 'note', 'bank', 'morgan', 'bank', 'america', 'wonder', 'cult']"
2020-12-03 22:05:08,"Take it from the finance mogul, J.P Morgan! #GoFarther

#USpatriot #quote https://t.co/a21tKlbXWJ","['take', 'financ', 'mogul', 'morgan', 'gofartheruspatriot', 'quot']"
2020-12-03 22:00:15,Would you say the 99% should J.P. Morgan Chase down these billionaires and corporations to make them empty their bo… https://t.co/N3hAHiU0qo,"['would', 'say', 'morgan', 'chase', 'billionair', 'corpor', 'make', 'empti']"
2020-12-03 21:32:14,"Thank you to @jpmorgan for featuring Gay Like Me in their #NextList2021, a wonderfully curated collection of titles… https://t.co/gPqhrTdg2U","['thank', 'featur', 'gay', 'like', 'nextlist', 'wonder', 'curat', 'collect', 'titl']"
2020-12-03 21:11:42,"Morgan Stanley (MS) surprised the market with Q3 result.  J.P. Morgan Chase changed the rating to Underperform, as… https://t.co/6XgYCcK4qY","['morgan', 'stanley', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'underperform']"
2020-12-03 20:56:51,@MarkNorberg2 @SoSocialism Or not appointing a constant rotation of J.P. Morgan and Blackrock execs to ones cabinet for that matter,"['appoint', 'constant', 'rotat', 'morgan', 'blackrock', 'exec', 'one', 'cabinet', 'matter']"
2020-12-03 20:39:35,$EMB iShares J.P. Morgan USD Emerging Markets Bond ETF Option Order Flow Sentiment has Turned from Bearish to Bulli… https://t.co/kHNBr82agY,"['emb', 'ishar', 'morgan', 'usd', 'emerg', 'market', 'bond', 'etf', 'option', 'order', 'flow', 'sentiment', 'turn', 'bearish', 'bulli']"
2020-12-03 20:33:05,$JPM J P Morgan Chase &amp; Co SEC Filing: Form 424B2 https://t.co/VCta5fLZyy,"['jpm', 'morgan', 'chase', 'amp', 'sec', 'file', 'form']"
2020-12-03 20:30:11,@jpmorgan Asset Management Agrees to Acquire 55ip – a Pioneer in Delivering Tax-Smart Investment Strategies Through… https://t.co/UZkh9WxuEz,"['asset', 'manag', 'agre', 'acquir', 'pioneer', 'deliv', 'tax', 'smart', 'invest', 'strategi']"
2020-12-03 20:17:30,J.P. Morgan Documentary: How One Man Financed America https://t.co/Q8aNPMmIqw via @YouTube,"['morgan', 'documentari', 'one', 'man', 'financ', 'america', 'via']"
2020-12-03 20:01:43,Simon Property Group (SPG) surprised the market with Q4 result.  J.P. Morgan Chase changed the rating to Outperform… https://t.co/zVi3GshFX1,"['simon', 'properti', 'group', 'spg', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'outperform']"
2020-12-03 19:58:36,RT @realUnnameable: Orson Welles as J. P. Morgan explaining the #TeslaFiles https://t.co/H08R2Vwmvu,"['orson', 'well', 'morgan', 'explain', 'teslafil']"
2020-12-03 19:35:59,J.P. Morgan Asset Management agrees to acquire 55ip - a pioneer in delivering tax-smart investment strategies throu… https://t.co/0ynRzzbvTV,"['morgan', 'asset', 'manag', 'agre', 'acquir', 'pioneer', 'deliv', 'tax', 'smart', 'invest', 'strategi', 'throu']"
2020-12-03 19:31:53,"CVS Health Corp. (CVS) surprised the market with Q4 result.  J.P. Morgan Chase changed the rating to Hold, as CVS H… https://t.co/284r6Qc3Nq","['cv', 'health', 'corp', 'cv', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'hold', 'cv']"
2020-12-03 18:49:23,@ahokasjaj @mtmalinen @Machiavellecon Basic economics: 1) store of value (well you must consider the timeframe of c… https://t.co/9sdtCOgLKs,"['basic', 'econom', 'store', 'valu', 'well', 'must', 'consid', 'timefram']"
2020-12-03 18:40:55,"# Resisters, J.P. Morgan has committed 30 billion dollars over the next 5 years to minority communities to break do… https://t.co/nRa0MEN5SM","['resist', 'morgan', 'commit', 'billion', 'dollar', 'next', 'year', 'minor', 'commun', 'break']"
2020-12-03 18:30:47,JinkoSolar Holding Company Limi (JKS) surprised the market with Q3 result.  J.P. Morgan Chase changed the rating to… https://t.co/iLEysC04lB,"['jinkosolar', 'hold', 'compani', 'limi', 'jk', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate']"
2020-12-03 18:28:55,"What’s Next in Ideas, Sights, and Flavors? | #NextList2021 | J.P. Morgan https://t.co/vJKVL5OuvR @YouTubeより","['next', 'idea', 'sight', 'flavor', 'nextlist', 'morgan']"
2020-12-03 18:27:12,"Go as far as you can see. When you get there, you'll be able to see farther. ~ J. P. Morgan. #quoteoftheday","['far', 'see', 'get', 'abl', 'see', 'farther', 'morgan', 'quoteoftheday']"
2020-12-03 17:50:44,"CVS Health Corp. (CVS) surprised the market with Q1 result.  J.P. Morgan Chase changed the rating to Underperform,… https://t.co/9KBumYx2Pt","['cv', 'health', 'corp', 'cv', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'underperform']"
2020-12-03 17:33:30,J.P. Morgan was one of the most influential men in  late 19th &amp; early 20th century business &amp; politics.  He enjoyed… https://t.co/6bpl3pZB9K,"['morgan', 'one', 'influenti', 'men', 'late', 'amp', 'earli', 'centuri', 'busi', 'amp', 'polit', 'enjoy']"
2020-12-03 17:30:47,Another look at the behind the scenes photo-shoot for FinTech Magazine front cover spread. What an outstanding 2020… https://t.co/KkalN0tlnk,"['anoth', 'look', 'behind', 'scene', 'photo', 'shoot', 'fintech', 'magazin', 'front', 'cover', 'spread', 'outstand']"
2020-12-03 17:10:38,"Exxon Mobil Corp. (XOM) surprised the market with Q3 result.  J.P. Morgan Chase changed the rating to Hold, as Exxo… https://t.co/w4E9C0zmOX","['exxon', 'mobil', 'corp', 'xom', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'hold', 'exxo']"
2020-12-03 17:06:24,Sex? Put a meter on it.- J. P. Morgan. Mas,"['sex', 'put', 'meter', 'morgan', 'ma']"
2020-12-03 16:58:45,$JPM J P Morgan Chase &amp; Co SEC Filing: Form 424B2 https://t.co/x8N11RPCAH,"['jpm', 'morgan', 'chase', 'amp', 'sec', 'file', 'form']"
2020-12-03 16:52:19,RT @TheLoriZimmer: Thanks @barronsonline for mentioning my book @Art_Hiding_NY https://t.co/kdiQ4EX7OJ,"['thank', 'mention', 'book']"
2020-12-03 16:39:09,"RT @TYANewsOfficial: J.P Morgan: Top 10 Holdings💼

#TYANewsOfficial #Banking #Finance #PrivateEquity #Covid_19 #Tech #AI #Retail #KKvLQ #JP…","['morgan', 'top', 'hold', 'tyanewsoffici', 'bank', 'financ', 'privateequ', 'covid_', 'tech', 'retail', 'kkvlq']"
2020-12-03 16:28:00,$JPM J P Morgan Chase &amp; Co SEC Filing: Form 424B2 https://t.co/yFWyM80jm3,"['jpm', 'morgan', 'chase', 'amp', 'sec', 'file', 'form']"
2020-12-03 16:11:25,"RT @PatriciaB7: @AdosGrievances @KWCosby 

Just sharing.

Passing as white, Belle da Costa Greene managed J.P. Morgan's fortune from the 19…","['sharingpass', 'white', 'bell', 'costa', 'green', 'manag', 'morgan', 'fortun']"
2020-12-03 16:00:07,J.P. Morgan Global Research examines the auto industry's shift to electric vehicles and expectations for the future… https://t.co/256lPRJcGn,"['morgan', 'global', 'research', 'examin', 'auto', 'industri', 'shift', 'electr', 'vehicl', 'expect', 'futur']"
2020-12-03 15:52:56,"Passing as white, Belle da Costa Greene managed J.P. Morgan's fortune from the 1900s - Face2Face Africa https://t.co/OfyRiztXJs","['pas', 'white', 'bell', 'costa', 'green', 'manag', 'morgan', 'fortun', 'facefac', 'africa']"
2020-12-03 15:32:39,Thanks @barronsonline for mentioning my book @Art_Hiding_NY https://t.co/kdiQ4EX7OJ,"['thank', 'mention', 'book']"
2020-12-03 15:21:04,J.P. Morgan Asset Management to buy fintech company 55ip https://t.co/ZsI6Ag2rfj https://t.co/GnIrwUG5Ue,"['morgan', 'asset', 'manag', 'buy', 'fintech', 'compani']"
2020-12-03 15:19:47,$JPM J P Morgan Chase &amp; Co SEC Filing: Form 424B2 https://t.co/ZiM15luAhX,"['jpm', 'morgan', 'chase', 'amp', 'sec', 'file', 'form']"
2020-12-03 15:09:13,Stanley Black &amp; Decker downgraded to neutral from overweight at J.P. Morgan #jpmorganthis #stanleyblackdecker https://t.co/H9DDf8HtZs,"['stanley', 'black', 'amp', 'decker', 'downgrad', 'neutral', 'overweight', 'morgan', 'jpmorganthi', 'stanleyblackdeck']"
2020-12-03 14:58:21,"This Day 1901: Teddy Roosevelt, president just ten weeks, asked Congress to curb the power of large corporations—ca… https://t.co/rFHchBSLpI","['day', 'teddi', 'roosevelt', 'presid', 'ten', 'week', 'ask', 'congress', 'curb', 'power', 'larg', 'corpor']"
2020-12-03 14:54:12,"J.P. Morgan Asset Management has announced that it has agreed to acquire FinTech 55ip, which works to help financia… https://t.co/J7KE56HhOu","['morgan', 'asset', 'manag', 'announc', 'agre', 'acquir', 'fintech', 'work', 'help', 'financia']"
2020-12-03 14:34:26,"J.P. Morgan Asset Management inked a definitive agreement to acquire 55ip, a financial technology company with prop… https://t.co/LrXkEdn5SG","['morgan', 'asset', 'manag', 'ink', 'definit', 'agreement', 'acquir', 'financi', 'technolog', 'compani', 'prop']"
2020-12-03 14:32:28,"@Bibllustrated I mean, millionaires Jacob Astor, Isidor Straus and Benjamin Guggenheim were all on the Titanic, and… https://t.co/lZ86qJWilm","['mean', 'millionair', 'jacob', 'astor', 'isidor', 'strau', 'benjamin', 'guggenheim', 'titan']"
2020-12-03 14:30:48,"Axon Enterprise, Inc. (AAXN) surprised the market with Q4 result.  J.P. Morgan Chase changed the rating to Underper… https://t.co/OkX2VBpGeE","['axon', 'enterpris', 'inc', 'aaxn', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'underp']"
2020-12-03 14:09:31,J.P. Morgan Asset Management to acquire fintech 55ip https://t.co/ikdTuvI41A via https://t.co/HIElySV1A5 https://t.co/MPBbxOMfyy,"['morgan', 'asset', 'manag', 'acquir', 'fintech', 'via']"
2020-12-03 14:02:20,"#tbt to the old days, when Thomas Edison and J.P. Morgan worked with Hamilton Twombly to create an electrical tunne… https://t.co/7IZRlyUgZF","['tbt', 'old', 'day', 'thoma', 'edison', 'morgan', 'work', 'hamilton', 'twombl', 'creat', 'electr', 'tunn']"
2020-12-03 14:01:42,Simon Property Group (SPG) surprised the market with Q4 result.  J.P. Morgan Chase changed the rating to Underperfo… https://t.co/XiJiZwHMnM,"['simon', 'properti', 'group', 'spg', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'underperfo']"
2020-12-03 13:50:49,"$GLD: J.P. Morgan

$gdx $gold $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $amzn $plug $bac $snap $fit $ba… https://t.co/CMjvcAhG1I","['gld', 'morgangdx', 'gold', 'slv', 'nem', 'aapl', 'msft', 'aal', 'di', 'dal', 'tsla', 'amzn', 'plug', 'bac', 'snap', 'fit']"
2020-12-03 13:43:13,"RT @DeborahmCollier: Read E-Business Evolution White Paper  - Insights from Deborah Collier &amp; leaders at John Lewis, J.P. Morgan, PriceWate…","['read', 'busi', 'evolut', 'white', 'paper', 'insight', 'deborah', 'collier', 'amp', 'leader', 'john', 'lewi', 'morgan', 'pricew']"
2020-12-03 13:31:30,These are not the flyover states... they are my home. @united over the central plains. #e175 #mikeshot… https://t.co/fYvepnPWiW,"['flyover', 'state', 'home', 'central', 'plain', 'mikeshot']"
2020-12-03 13:06:30,$SNPS Synopsys stock price target raised to $275 from $230 at J.P. Morgan https://t.co/e88DjRROd0,"['snp', 'synopsi', 'stock', 'price', 'target', 'rais', 'morgan']"
2020-12-03 13:02:22,Meet us virtually at both the J.P Morgan and Biotech Showcase conferences! #jpm2021 #biotechshowcase https://t.co/p3ASHqRfOB,"['meet', 'virtual', 'morgan', 'biotech', 'showcas', 'confer', 'jpm', 'biotechshowcas']"
2020-12-03 12:58:11,We are proud to be part of the Khulisa ibiznis Funding Accelerator Programme in partnership with @SaicaEnterprise a… https://t.co/SRKIm50gRB,"['proud', 'part', 'khulisa', 'ibizni', 'fund', 'acceler', 'programm', 'partnership']"
2020-12-03 12:52:44,"Anyone can be a millionaire, but to become a billionaire you need an astrologer.”

J. P. Morgan","['anyon', 'millionair', 'becom', 'billionair', 'need', 'astrolog', 'morgan']"
2020-12-03 12:50:46,"@AdosGrievances @KWCosby 

Just sharing.

Passing as white, Belle da Costa Greene managed J.P. Morgan's fortune fro… https://t.co/NUA46I2oYN","['sharingpass', 'white', 'bell', 'costa', 'green', 'manag', 'morgan', 'fortun', 'fro']"
2020-12-03 12:45:03,"⚡️⚡️ False Flags - Titanic III  🚢🚢

J. P. Morgan... 😬😬😬😬 https://t.co/ubaTZkLk9P","['fals', 'flag', 'titan', 'iii', 'morgan']"
2020-12-03 11:59:10,"J.P. Morgan Asset Management agrees to acquire Boston, MA-based #fintech @Poweredby55ip - a pioneer in delivering t… https://t.co/RuzhwvZ7PO","['morgan', 'asset', 'manag', 'agre', 'acquir', 'boston', 'base', 'fintech', 'pioneer', 'deliv']"
2020-12-03 11:33:27,"Use The Xmas Holidays To Up Your Game in the workplace-Become a Capital Markets &amp; Securities Analyst (CMSA)™
Join 7… https://t.co/dX8x169rL8","['use', 'xma', 'holiday', 'game', 'workplac', 'becom', 'capit', 'market', 'amp', 'secur', 'analyst', 'cmsa', 'join']"
2020-12-03 11:30:51,"@ArtCrunchy Accurate caricatures of Lord Rothschild, JD Rockefeller, J. P. Morgan, Aleister Crowley, Andrew Carnegi… https://t.co/x3S12PdMeE","['accur', 'caricatur', 'lord', 'rothschild', 'rockefel', 'morgan', 'aleist', 'crowley', 'andrew', 'carnegi']"
2020-12-03 11:17:48,AMUNDI INDEX J.P. MORGAN GBI GLOBAL GOVIES UCITS ETF DR - EUR: Net Asset Value(s) https://t.co/KVaKMcSQPy,"['amundi', 'index', 'morgan', 'gbi', 'global', 'govi', 'ucit', 'etf', 'eur', 'net', 'asset', 'valu']"
2020-12-03 11:17:47,AMUNDI INDEX J.P. MORGAN GBI GLOBAL GOVIES UCITS ETF DR - EUR: Net Asset Value(s) https://t.co/oV0F3maCNi,"['amundi', 'index', 'morgan', 'gbi', 'global', 'govi', 'ucit', 'etf', 'eur', 'net', 'asset', 'valu']"
2020-12-03 10:56:42,"J.P. Morgan Draws on Inspiration for its Annual List of What to Read and Do https://t.co/0Y7WrHBSIU via @BarronsOnline 
#BookPile","['morgan', 'draw', 'inspir', 'annual', 'list', 'read', 'via', 'bookpil']"
2020-12-03 10:41:30,Great to see IMPACT listed in @jpmorgan's annual list of what to read in 2021! Time to add IMPACT to your Xmas wish… https://t.co/NxH5T3qgGW,"['great', 'see', 'impact', 'list', 'annual', 'list', 'read', 'time', 'add', 'impact', 'xma', 'wish']"
2020-12-03 10:28:48,J.P. Morgan Asset Management is acquiring 55ip in a deal that will expand access to model portfolios and automated… https://t.co/ZUmV83KfeX,"['morgan', 'asset', 'manag', 'acquir', 'deal', 'expand', 'access', 'model', 'portfolio', 'autom']"
2020-12-03 10:10:44,"Morgan Stanley (MS) surprised the market with Q3 result.  J.P. Morgan Chase changed the rating to Outperform, as Mo… https://t.co/wEFoLB1Kv5","['morgan', 'stanley', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'outperform']"
2020-12-03 10:00:43,"Microsoft Corp. (MSFT) surprised the market with Q2 result.  J.P. Morgan Chase changed the rating to Outperform, as… https://t.co/N735Y3uumN","['microsoft', 'corp', 'msft', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'outperform']"
2020-12-03 09:51:43,"CVS Health Corp. (CVS) surprised the market with Q1 result.  J.P. Morgan Chase changed the rating to Sell, as CVS H… https://t.co/HTNGKVYyNE","['cv', 'health', 'corp', 'cv', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'sell', 'cv']"
2020-12-03 09:27:38,🏢 $JPM: J.P. Morgan Chase &amp; Co. Unit to Acquire 55ip https://t.co/KtxmdPSgI1,"['jpm', 'morgan', 'chase', 'amp', 'unit', 'acquir']"
2020-12-03 09:10:43,"Exxon Mobil Corp. (XOM) surprised the market with Q4 result.  J.P. Morgan Chase changed the rating to Hold, as Exxo… https://t.co/x9QJgIXrzh","['exxon', 'mobil', 'corp', 'xom', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'hold', 'exxo']"
2020-12-03 07:20:42,"Morgan Stanley (MS) surprised the market with Q2 result.  J.P. Morgan Chase changed the rating to Outperform, as Mo… https://t.co/0UBy2pb27p","['morgan', 'stanley', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'outperform']"
2020-12-03 07:02:31,"A man always has two reasons for doing anything: a good reason and the real reason.
   ~J.P. Morgan
#thealienist… https://t.co/QpZNQ5uqRe","['man', 'alway', 'two', 'reason', 'anyth', 'good', 'reason', 'real', 'reason', 'morganthealienist']"
2020-12-03 07:02:01,$HOC - J.P. Morgan Securities PLC. Result of placing in Hochschild Mining plc https://t.co/RWXUmMRNXI,"['hoc', 'morgan', 'secur', 'plc', 'result', 'place', 'hochschild', 'mine', 'plc']"
2020-12-03 07:01:44,"General Motors Co. (GM) surprised the market with Q1 result.  J.P. Morgan Chase changed the rating to Outperform, a… https://t.co/5QyBKFzbCn","['gener', 'motor', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'outperform']"
2020-12-03 06:41:33,SOMEDAY HIS WORK WOULD BEAR FRUIT IN THE FUTURE AND SO IT HAS. BUT TODAY THE WORLD WHICH TESLA'S ALTERNATING CURREN… https://t.co/gLNQbtHa2s,"['someday', 'work', 'would', 'bear', 'fruit', 'futur', 'today', 'world', 'tesla', 'altern', 'curren']"
2020-12-03 06:38:23,"But let's return to Mubadala..

"" Rothschild was sole financial advisor to Mubadala while HSBC and J.P. Morgan advi… https://t.co/puIdMJBBlv","['let', 'return', 'mubadala', 'rothschild', 'sole', 'financi', 'advisor', 'mubadala', 'hsbc', 'morgan', 'advi']"
2020-12-03 06:10:52,RT @ufob0t: J.P. Morgan was Tesla's financial backer. He heard about his free wireless energy and shut him down.,"['morgan', 'tesla', 'financi', 'backer', 'heard', 'free', 'wireless', 'energi', 'shut']"
2020-12-03 06:01:40,"Apple Inc. (AAPL) surprised the market with Q3 result.  J.P. Morgan Chase changed the rating to Sell, as Apple Inc.… https://t.co/8rekPZyjJn","['appl', 'inc', 'aapl', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'sell', 'appl', 'inc']"
2020-12-03 04:48:20,Every time I see a J P Morgan commercial I just wonder how they are still in business when they were moving literal… https://t.co/EthUkadi8a,"['everi', 'time', 'see', 'morgan', 'commerci', 'wonder', 'still', 'busi', 'move', 'liter']"
2020-12-03 03:41:52,@GueveraMickey @WakeAustralia @BoliqueAna @riseupmelbourne @YellowCube7 @Neddynina1 I am a fan of George Westinghou… https://t.co/cB6mWErGWN,"['fan', 'georg', 'westingh']"
2020-12-03 03:40:43,"Alphabet Inc. (GOOG) surprised the market with Q1 result.  J.P. Morgan Chase changed the rating to Buy, as Alphabet… https://t.co/mimfiUMjel","['alphabet', 'inc', 'goog', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate', 'buy', 'alphabet']"
2020-12-03 03:29:04,"#Today ""A man always has two reasons for doing anything: a good reason and the real reason."" J.P. Morgan","['today', 'man', 'alway', 'two', 'reason', 'anyth', 'good', 'reason', 'real', 'reason', 'morgan']"
2020-12-03 03:27:21,"RT @mayathapa__: I don’t understand when they say investment bank! what is investment? who are J,P, and Morgan?","['understand', 'say', 'invest', 'bank', 'invest', 'morgan']"
2020-12-03 03:26:04,"I don’t understand when they say investment bank! what is investment? who are J,P, and Morgan?","['understand', 'say', 'invest', 'bank', 'invest', 'morgan']"
2020-12-03 03:01:46,Public Service Enterprise Group (PEG) surprised the market with Q3 result.  J.P. Morgan Chase changed the rating to… https://t.co/bZWCNoZ2xI,"['public', 'servic', 'enterpris', 'group', 'peg', 'surpris', 'market', 'result', 'morgan', 'chase', 'chang', 'rate']"
2020-12-03 02:50:07,@federalreserve the way J.p. morgan divided up the us so we would have a govt caddy for his billions,"['way', 'morgan', 'divid', 'would', 'govt', 'caddi', 'billion']"
2020-12-03 02:47:01,"@tundranaut @tundranaut  @0x49fa98 JP Morgan bought the news and we've been scammed by elites for over 100 years.
https://t.co/kq5358Hq4D","['morgan', 'bought', 'news', 'scam', 'elit', 'year']"
2020-12-03 02:44:40,@tundranaut J.P. Morgan bought the newspapers to get us into WWI shortly after the Federal Reserve Act of 1913 was… https://t.co/L1PpzIbsgK,"['morgan', 'bought', 'newspap', 'get', 'wwi', 'shortli', 'feder', 'reserv', 'act']"
2020-12-03 02:43:33,"$GLD: J.P. Morgan

$gdx $gold $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $amzn $plug $bac $snap $fit $ba… https://t.co/TLJAAMwSh1","['gld', 'morgangdx', 'gold', 'slv', 'nem', 'aapl', 'msft', 'aal', 'di', 'dal', 'tsla', 'amzn', 'plug', 'bac', 'snap', 'fit']"
