,0
2020-12-03 05:30:55,"end the year with deals 
$CRM + $WORK
$GOOGL + $TEAM + #sharechat ?
$MSFT + $ASAN ? 
$AAPL + $CMCSA ? https://t.co/RZuHeZaYXT"
2020-12-03 04:31:35,Hulu’s Watch Party feature is now available to all subscribers -  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn… https://t.co/ZhFQcFv5fF
2020-12-03 03:25:49,RT @gzbenso: Studios Will Continue to Put Movies on Streaming in 2021 –  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twt…
2020-12-03 03:25:45,"RT @gzbenso: The pandemic's toll on media: $13 billion estimated costs, losses -  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca…"
2020-12-03 02:03:17,Comcast Corp  $CMCSA to release detailed information on new JV with Zoom Video Communications $ZM… https://t.co/pxYTjFubCg
2020-12-03 01:21:36,"@stopthecap @KarlBode I agree there's plenty of anti-consumer behavior going on, but how do you square your view ab… https://t.co/UEkEYp08au"
2020-12-03 01:21:02,"Notable #Analyst Upgrades and Downgrades for Week of November 23, 2020  $AEP, $BEN, $BIP, $CB, $CMCSA, $DEO, $DOV,… https://t.co/O5VveGzQTQ"
2020-12-03 01:07:17,@IgnoreNarrative @WealthRemedy @BwkCapital Well I guess I meant writing a put on CMCSA at strike $30 with the underlying at $50 today.
2020-12-03 00:40:59,@Drewggy @WealthRemedy Yeah that’s the other reason to do it.  In March I wrote puts on $CMCSA with a $30 strike fo… https://t.co/3eAN4goV9i
2020-12-03 00:35:01,"The pandemic's toll on media: $13 billion estimated costs, losses -  $viac $cmcsa $dis $nflx $aapl $t $sne $roku… https://t.co/o534KGXYXE"
2020-12-03 00:32:06,"@worstideas7 Just off the top of my head and with very little thought, I am thinking a communication company like… https://t.co/GFU3YSZ2le"
2020-12-02 23:36:59,$CHTR $CMCSA $CHTR - More than $1B in TV sports rebates headed back to consumers after pandemic's lost year https://t.co/VhfAuMk9os
2020-12-02 23:34:10,"RT @StockMKTNewz: Most active stocks in today's after-hours trading

Apple $AAPL
Boston Scientific $BSX
Intel $INTC
BofA $BAC
$FOX
DuPont $…"
2020-12-02 22:57:13,#Comcast $CMCSA Has An Excellent #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Goo… https://t.co/F2L9yeF6WY
2020-12-02 22:43:31,"RT @StockMKTNewz: Most active stocks in today's after-hours trading

Apple $AAPL
Boston Scientific $BSX
Intel $INTC
BofA $BAC
$FOX
DuPont $…"
2020-12-02 22:40:55,"Most active stocks in today's after-hours trading

Apple $AAPL
Boston Scientific $BSX
Intel $INTC
BofA $BAC
$FOX
Du… https://t.co/4p6k851xBe"
2020-12-02 22:10:38,$CMCSA Comcast Offers Equipment and Technology Resources to Small Businesses Hardest Hit by COVID-19 in Southern Ar… https://t.co/wWT0TeUNXB
2020-12-02 21:38:36,"Wednesday's Top Flow in #consumer discretionary sector, Buy Flow &amp; Sell Flow $NKE $NFLX $HD $GM $CCL $FOXA $SBUX… https://t.co/eNLAL9jXUX"
2020-12-02 21:27:01,Studios Will Continue to Put Movies on Streaming in 2021 –  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn… https://t.co/LzTniHtNgX
2020-12-02 21:24:54,"Wednesday's Top Flow in S&amp;P 500 #SP500, Buy Flow and Sell Flow $CRM $AAPL $NVDA $MA $MDT $C $NKE $NFLX $HD $BDX $V… https://t.co/64y0KHlV5Z"
2020-12-02 21:23:15,"Wendesday's Top Flow in #NASDAQ #NASDAQ100, Buy Flow and Sell Flow $TSLA $AAPL $NVDA $MRNA $NFLX $ZM $ADP $ADBE… https://t.co/FTcUZZfb6D"
2020-12-02 21:12:32,"RT @gzbenso: Quibi Officially Shuts Down, Content No Longer Available to Stream -  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca…"
2020-12-02 21:12:27,RT @gzbenso: Hollywood Agents Are Pushing to Sell Films to Streamers  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $…
2020-12-02 21:12:21,RT @gzbenso: Discovery to launch streaming service in January for $4.99 per month $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca…
2020-12-02 21:12:16,RT @gzbenso: Cyber Monday: Shoppers spend $10.8 billion on record e-commerce day  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca…
2020-12-02 21:12:11,RT @gzbenso: Netflix's staying power -  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb $goog $snap $stx $mgm…
2020-12-02 21:12:07,RT @gzbenso: And the Oscar goes to ... a movie by a streaming platform? |  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $t…
2020-12-02 21:11:59,RT @gzbenso: How Much Streaming Services Actually Grew During 2020  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fo…
2020-12-02 20:01:12,"RT @RichLightShed: Who gets @DiscoveryPlus @discoveryplusUK for free via @Verizon and @SkyUK 

$DISCA $VZ $CMCSA https://t.co/rnpToS0DIh"
2020-12-02 19:59:05,"Quibi Officially Shuts Down, Content No Longer Available to Stream -  $viac $cmcsa $dis $nflx $aapl $t $sne $roku… https://t.co/18nO4UzSUc"
2020-12-02 19:58:35,Hollywood Agents Are Pushing to Sell Films to Streamers  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca… https://t.co/hLICoE6cHI
2020-12-02 19:58:05,Discovery to launch streaming service in January for $4.99 per month $viac $cmcsa $dis $nflx $aapl $t $sne $roku… https://t.co/02fX0pX3f9
2020-12-02 19:56:08,"""@TABSAnalytics reported in August that Walmart had surpassed Amazon in online grocery shopping market share...""

I… https://t.co/seRFwsz3Rc"
2020-12-02 19:46:53,#Options Flow Grid Update $CMCSA #OptionsTrading Comcast Shares ⬆️0.25% to $51.15 #OptionsFlow #media #technology… https://t.co/TaAZoC8bP2
2020-12-02 19:40:06,Rose Above Previous Day's High today: $BLRX $CMCSA $PII $MCC $PFN $COF $TEQI $SPKEP $TGB $AFK $SRTS $AES $SRV $AMTX… https://t.co/Qw7okB25BV
2020-12-02 18:52:49,"Who gets @DiscoveryPlus @discoveryplusUK for free via @Verizon and @SkyUK 

$DISCA $VZ $CMCSA https://t.co/rnpToS0DIh"
2020-12-02 18:52:28,"Box Office: $SNE Sony Got #Lucky By Not Backing Down From $DIS Disney In 2019
https://t.co/gTgI2UCzIB $LGF $CMCSA… https://t.co/0LNxEyvtKx"
2020-12-02 18:08:08,🏢 $CMCSA: FreeWheel and NBCUniversal Announce Partnership to Automate and Optimize Linear Ad Decisioning Across All… https://t.co/AMiV655OjZ
2020-12-02 18:05:39,"The future market score is 54.
No signs of major retreat.
We believe  the MARKET will go up. 
$jnj $pfe $cmcsa $tjx… https://t.co/oHdhiIHx8W"
2020-12-02 17:46:13,"RT @jbrumley: In This Pandemic, These 5 Stocks Are My Highest-Conviction Holdings (#WMT, $WMT, #PYPL, $PYPL, #CMCSA, $CMCSA, #MSFT, $MSFT,…"
2020-12-02 17:44:46,"$CMCSA Comcast RISE Awards 35 Black-Owned, Small Businesses in the Washington, D.C., Metropolitan Area with Marketi… https://t.co/lOMqFZVBRw"
2020-12-02 17:39:04,"$CMCSA Comcast #Options #maxpain Chart, Open Interest Chart Update #OptionsTrading #OptionsFlow #optionstrade… https://t.co/UMK31Kn1R6"
2020-12-02 17:10:08,"Hilarious. Either Diller’s washed or he really wanted to pump up Zaslav. Maybe both 

$DISCA $DIS $NFLX $T $CMCSA… https://t.co/4TnpUiVCna"
2020-12-02 17:06:22,"$KT launches Marketing Coach, an #AI that leverages big #data to help small and large companies in… https://t.co/EurPhLO4DU"
2020-12-02 17:01:39,"$CMCSA Comcast RISE Awards Five Black-Owned, Small Businesses in Western Washington with Marketing Resources and Te… https://t.co/mRXlHKVwQP"
2020-12-02 16:54:40,"In This Pandemic, These 5 Stocks Are My Highest-Conviction Holdings (#WMT, $WMT, #PYPL, $PYPL, #CMCSA, $CMCSA,… https://t.co/Ji6gHkqq9v"
2020-12-02 16:40:06,"This is how the entertainment industry is adjusting to the coronavirus pandemic

“Disney plans to use animated cont… https://t.co/DRHzqGoncO"
2020-12-02 16:23:41,Cyber Monday: Shoppers spend $10.8 billion on record e-commerce day  $viac $cmcsa $dis $nflx $aapl $t $sne $roku… https://t.co/1Vpk8bjYYP
2020-12-02 16:00:31,"They: You can’t make money in telecoms!
Me: Hold my cable modem.

$TIGO returns far ahead even compared to cable br… https://t.co/D3XD8BrnID"
2020-12-02 15:57:31,"Today Top Flow in #consumer discretionary sector, Buy Flow &amp; Sell Flow $NFLX $NKE $TGT $MCD $TJX $BBY $CCL $KSS… https://t.co/FKb0hLP4Ex"
2020-12-02 15:33:51,Netflix's staying power -  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb $goog $snap… https://t.co/cKYEY6qdXf
2020-12-02 15:27:36,$CMCSA - Comcast's FreeWheel to lead decisioning across all NBCUniversal properties https://t.co/LmF2IE5WgX
2020-12-02 15:27:02,And the Oscar goes to ... a movie by a streaming platform? |  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn… https://t.co/9aPs5CQK3x
2020-12-02 15:24:41,How Much Streaming Services Actually Grew During 2020  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca… https://t.co/BzZMSULn63
2020-12-02 15:16:02,"Notable Analyst Upgrades and Downgrades for Week of November 23, 2020  $AEP, $BEN, $BIP, $CB, $CMCSA, $DEO, $DOV,… https://t.co/OMg6vhVb2O"
2020-12-02 15:09:42,"RT @TheStreamable: If you’re a fuboTV subscriber, you might be getting NHL Network, MLB Network, and NBA TV included at no extra cost 👇

ht…"
2020-12-02 15:02:20,$CMCSA FreeWheel and NBCUniversal Announce Landmark Partnership to Automate and Optimize Linear Ad Decisioning Acro… https://t.co/c17w8dNo6y
2020-12-02 14:43:53,"If you’re a fuboTV subscriber, you might be getting NHL Network, MLB Network, and NBA TV included at no extra cost… https://t.co/eI3QHEEDBy"
2020-12-02 14:42:39,"$CMCSA in +6.45% Uptrend, rising for three consecutive days on November 24, 2020. View odds for this and other indi… https://t.co/pTGfPjVQ51"
2020-12-02 14:13:33,"Today’s Trending Stocks: $PLTR, $NIO, $CRM, $TLRY, $BBY, $WKHS, $PIC, $AMCI, $NNOX, $CMCSA, $AVGO, $MRNA"
2020-12-02 13:40:05,"Comcast's 1.2 TB data cap seems like a ton of data—until you factor in remote work $CMCSA

Do not miss anything 👇 https://t.co/NqAPeKf4yA"
2020-12-02 13:05:50,"$CMCSA [15s. delayed]: Issued Press Release on December 02, 08:00:00: Comcast RISE Awards 13 Black-Owned, Small Bus… https://t.co/87DTouNVg5"
2020-12-02 13:03:44,"$CMCSA Comcast RISE Awards 13 Black-Owned, Small Businesses in Twin Cities with Marketing and Technology Resources… https://t.co/xqssEAVxCU"
2020-12-02 12:30:11,"Inside one of the worst years in media history, with $13 billion in value lost and nearly 30,000 jobs cut &gt;… https://t.co/p2Hdqi2Yxl"
2020-12-02 08:33:02,"Notable #Analyst Upgrades and Downgrades for Week of November 23, 2020  $AEP, $BEN, $BIP, $CB, $CMCSA, $DEO, $DOV,… https://t.co/5Um0fxG9fx"
2020-12-02 07:45:56,$CMCSA significant stock price movement  -2.92 % change recently https://t.co/rP6n5MVv0D
2020-12-02 05:53:37,.@MSNBC's Brian Williams: Government should mandate coronavirus vaccination &amp; employers should make it a condition… https://t.co/eXws4pqWN0
2020-12-02 04:05:48,StockTwits Trending Alert: Trading recent interest in COMCAST $CMCSA https://t.co/SrUFgGy2XV
2020-12-02 02:59:44,"I'm probably going

Long 1 cent&gt;daily high

$AZN
$TRU

Short 1 cent&lt;daily low

$UL
$SNOW
$DOCU
$DKNG
$GNUS
$COCP… https://t.co/GmXYx6qNpM"
2020-12-02 02:47:45,@maybebullish $CMCSA and $T spin Warner and NBCU and merge them.  Creates a media company that could maybe rival Di… https://t.co/2lFYWxR9ix
2020-12-02 02:37:57,"@RosserJobs @7AustinL @Matt_Cochrane7 Honestly the one that comes to my mind is $ROKU and $CMCSA

The synergies and… https://t.co/kdrii5KGbo"
2020-12-02 01:43:47,$CMCSA considerable price movement -2.89 % change recently https://t.co/Kx14eKu60N
2020-12-02 00:22:28,$CMCSA Comcast Offers Equipment and Technology Resources to Small Businesses Hardest Hit by COVID-19 in Southern Ar… https://t.co/Yg10KjcvzF
2020-12-01 23:15:44,"✅ $CMCSA: ""Comcast"" mentioned during Hewlett Package Enterprise earnings event https://t.co/EHdg3oZKGG"
2020-12-01 22:47:44,$CMCSA Implied Volatility expiration 12/04/2020 #maxpain #options https://t.co/sWIRF0barp https://t.co/v0C4xQMHQy
2020-12-01 22:46:21,"Inside Day Scan Results - Set 1 (Stocks &gt; 10; Volume &gt; 200,000)::

@AOTtrades 

https://t.co/PzGE74haVZ"
2020-12-01 22:37:01,"Notable Analyst Upgrades and Downgrades for Week of November 23, 2020  $AEP, $BEN, $BIP, $CB, $CMCSA, $DEO, $DOV,… https://t.co/ksjR3DLPA7"
2020-12-01 22:35:44,"RT @mmooch17: @CJ_Johnson17th All of my money makers come straight of the S&amp;P 500. 

You can go simple with buying quality companies that h…"
2020-12-01 22:24:49,"✅ $CMCSA: ""Comcast"" mentioned during Lions Gate Entertainment Corp ""Lions Gate Entertainment Corp at Wells Fargo TM… https://t.co/HCEANt67Yt"
2020-12-01 21:21:55,"Best performing mega-cap stocks from today

Taiwan Semi $TSM +3.96%
Facebook $FB +3.46%
Apple $AAPL +3.08%
Tesla… https://t.co/yJIxjQ57Qw"
2020-12-01 21:07:16,Have a good evening @everyone  Day 14 results for the small Account and   $CCL $Atvi $HPQ calls and. $CMCSA puts ar… https://t.co/GlIz36qnzl
2020-12-01 21:00:48,"Tue Dec 1st
Today's BEST performing sector at the close

Communication Services +1.9%

follow along here:… https://t.co/KlLhLAbzKU"
2020-12-01 19:47:44,"@CJ_Johnson17th All of my money makers come straight of the S&amp;P 500. 

You can go simple with buying quality compan… https://t.co/fzIO5x3MFf"
2020-12-01 19:47:27,"$CHTR $CMCSA $ATUS - J.P. Morgan pay-TV review favors big cable fundamentals at Charter, Comcast, Altice USA https://t.co/dBZ9hpLHvt"
2020-12-01 19:44:33,#Options Flow Grid Update $CMCSA #OptionsTrading Comcast Shares ⬆️1.69% to $51 #OptionsFlow #media #technology… https://t.co/jYtC3od6Kk
2020-12-01 19:39:21,"Unusual put buying: $SEE 54x average volume, $KNDI 19x, $SRPT 12x, $SU 8x, $GES 7x, $CMCSA 7x, $IQ 6x, $RIOT 6x"
2020-12-01 19:18:01,"✅ $CMCSA: ""Comcast"" mentioned during Xperi Corp ""Xperi Corp at Bank of America Merrill Lynch Leveraged Finance Virt… https://t.co/o8OhrbTnUX"
2020-12-01 18:31:21,"36% penetration of homes passed, ~17% below CHTR and ~14% below CMCSA"
2020-12-01 18:29:54,#Ukraine #electric distribution Khmelnytskoblenergo &amp; $KT Corp. to collaborate developing advanced metering… https://t.co/UwuOywnCEZ
2020-12-01 18:22:58,$XLC Communications the leading sector today+2%. Top weighted names in it are $FB $GOOG $ATVI $NFLX $CMCSA $T $TWTR $DIS $CHTR $VZ
2020-12-01 18:17:45,"✅ $CMCSA: ""Comcast"" mentioned during WideOpenWest ""WideOpenWest Inc at Credit Suisse Technology Conference"" event https://t.co/l8QC4JHiFK"
2020-12-01 18:14:13,$CMCSA long term hold
2020-12-01 17:38:00,"Today @cfraresearch began rating $QQQM, despite the #ETF being less than 2 months old. It is cheaper than $QQQ,  ho… https://t.co/0cYRjMn7tY"
2020-12-01 17:15:51,"Tue Dec 1st
Today's BEST performing sector midday

Communication Services +2.1%

follow along here:… https://t.co/ox1SWt7EWK"
2020-12-01 16:21:54,"@theEquilibrium $qqq top holdings (include the FAANG) are $aapl, $msft, $amzn, $tsla, $fb, $googl, $goog, $nvda,… https://t.co/JReSbOijE4"
2020-12-01 16:01:38,Sinclair's CEO says their upcoming OTT RSN offering will be complementary to their cable offering 👇… https://t.co/oGTpefIRrm
2020-12-01 15:48:09,"Today Top Flow in #consumer discretionary sector, Buy Flow &amp; Sell Flow $AMZN $NFLX $KSS $DIS $HD $DG $RL $TGT $MCD… https://t.co/Spcbg3cSet"
2020-12-01 15:45:04,"Nasdaq 100 Index Update 📉

Sideways combo (ZZ-Flat-Flat)

Charts are released earlier in our Discord group #joinus… https://t.co/D4O1TxxOOH"
2020-12-01 15:32:06,"✅ $CMCSA: ""Comcast"" mentioned during Amdocs ""Amdocs Ltd at Nasdaq Virtual Investor Conference"" event https://t.co/57Bs3RNGD8"
2020-12-01 15:20:02,"Nasdaq 100 Index Update 📉

Charts are released earlier in our Discord group #joinus
Please like and share if you ap… https://t.co/AYyLqRDhAW"
2020-12-01 15:15:29,"RT @gzbenso: Walt Disney to Lay Off 32,000 as Pandemic Prompts Further Cuts -  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lg…"
2020-12-01 15:15:24,"RT @gzbenso: Hollywood e Wall Street, mission impossible |  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb $g…"
2020-12-01 15:15:13,RT @gzbenso: 'Queen's Gambit' and 'The Mandalorian': Netflix Fights Disney For TV's Future -  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $…
2020-12-01 15:15:07,RT @gzbenso: Row over rights: Mediapro vs the beautiful game  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb…
2020-12-01 15:15:02,RT @gzbenso: Netflix’s ‘Queen’s Gambit’ Sparks a Chess Boom—Here’s How to Get Started -  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn…
2020-12-01 15:14:57,"RT @gzbenso: The future of TV, according to four marketers |  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb…"
2020-12-01 15:14:50,"RT @gzbenso: Testing new release strategy, ‘The Croods’ opens to $14.2M |  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $t…"
2020-12-01 15:14:42,#Options Flow Grid Update $CMCSA #OptionsTrading Comcast Shares ⬆️0.16% to $50.32 #OptionsFlow #media #technology… https://t.co/xJwN0ZFd2u
2020-12-01 15:14:27,"How Netflix, Hallmark, others fight for best Christmas movies - Los Angeles Times $viac $cmcsa $dis $nflx $aapl $t… https://t.co/uiZDv6ncBC"
2020-12-01 14:00:40,At least #WashingtonMutual fundholders can see gain in $CMCSA fee hikes: https://t.co/lssN3iaUdP
2020-12-01 13:23:01,"Notable #Analyst Upgrades and Downgrades for Week of November 23, 2020  $AEP, $BEN, $BIP, $CB, $CMCSA, $DEO, $DOV,… https://t.co/DQvCAVMkam"
2020-12-01 09:09:49,"[NASDAQ]
NewHigh-Count/Communication Service
$RBBN 4
$MGNI 4
$GRVY 2
$BILI 2
$CRTO 2
$BOMN 2
$TTWO 1
$CMCSA 1

From:2020/11/13〜"
2020-12-01 05:40:02,"Notable Analyst Upgrades and Downgrades for Week of November 23, 2020  $AEP, $BEN, $BIP, $CB, $CMCSA, $DEO, $DOV,… https://t.co/CxTnOMSdkW"
2020-12-01 03:18:15,"I'm looking at 

Long 1 cent &gt; daily high

$CBAT
$TTOO
$ABT
$GIS
$SWKS
$WWR

Short 1 cent &lt; daily low

$AES
$O
$ADM… https://t.co/huqs5XsKhv"
2020-12-01 01:48:53,@AdamSchefter Short $CMCSA + 🤡 of a Commissioner @nflcommish #NFL #NBC
2020-12-01 01:33:26,"TOP 17 #AI PREDICTIONS 
Watch closely for Momentum movement.

Do your DD. $M $HEXO $F $PLTR $INTC $XPEV $AAPL $TSLA… https://t.co/pnFysctJmJ"
2020-12-01 01:28:19,@AdamSchefter Short $CMCSA What a 🤡 show #NFL #NBC @NFLonNBC
2020-12-01 01:27:04,Top December seasonality performers over the past ten years (liquid options): $GOLD $WDC $JPM $MS $GOOGL $XLF $DIA… https://t.co/BVCGRBihtY
2020-12-01 00:08:55,@StockMKTNewz Cmcsa ! Always focused on shareholders .
2020-11-30 23:49:54,"Comcast short thesis
$CMCSA https://t.co/R193fZ2moL"
2020-11-30 23:11:02,RT @CryptoTraderPro: Comcast 52 week range https://t.co/6Evds70xrP 🌍 SAFEST https://t.co/P1fGvLjInp ⟶ https://t.co/2cRSy2B7Nw √ https://t.c…
2020-11-30 23:10:33,Comcast 52 week range https://t.co/6Evds70xrP 🌍 SAFEST https://t.co/P1fGvLjInp ⟶ https://t.co/2cRSy2B7Nw √ https://t.co/lU6BYFGhSM
2020-11-30 23:04:41,#Comcast $CMCSA Has A Good #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Neutral;… https://t.co/p0Zht1nspz
2020-11-30 23:03:32,$CMCSA  - a big somewhat random 2.99M share #darkpool print coming through at $50.25
2020-11-30 23:02:00,"$CMCSA - 2.99M share #darkpool print coming through at $50.25

BlackBox Holiday Sale --&gt;  https://t.co/p6Id4vCDBe https://t.co/E1anaaJvfV"
2020-11-30 22:43:05,"RT @StockMKTNewz: Here are some of the largest stocks that hit new 1 month highs so far today

Tesla $TSLA
JPMorgan $JPM
Disney $DIS
BofA $…"
2020-11-30 22:41:16,"RT @StockMKTNewz: Here are some of the largest stocks that hit new 1 month highs so far today

Tesla $TSLA
JPMorgan $JPM
Disney $DIS
BofA $…"
2020-11-30 22:36:17,"RT @StockMKTNewz: Most active stocks so far in today's after-hours trading

Intel $INTC
Apple $AAPL
Oracle $ORCL
ViacomCBS $VIAC
$PBCT
Nati…"
2020-11-30 22:34:29,"Most active stocks so far in today's after-hours trading

Intel $INTC
Apple $AAPL
Oracle $ORCL
ViacomCBS $VIAC… https://t.co/UrQQNnLf8I"
2020-11-30 22:07:32,"RT @MatthewKeysLive: Comcast collected customer data for new ""cyber threat"" report that is mostly to promote its own XFi Security feature h…"
2020-11-30 21:28:06,@Stocktwits constantly misrepresenting $KT Corp After hours trade at $10.88 288k shares and #stocktwits is showing… https://t.co/PbsvperuBO
2020-11-30 21:26:56,"Monday's Top Flow in S&amp;P 500 #SP500, Buy Flow and Sell Flow $KR $NKE $PG $USB $FANG $CCI $VFC $MPC $NOV $TXN $AAPL… https://t.co/cT4iV95meU"
2020-11-30 21:24:42,"Monday's Top Flow in #NASDAQ #NASDAQ100, Buy Flow and Sell Flow $PDD $TXN $FAST $EXC $EBAY $DXCM $CTSH $BMRN $PAYX… https://t.co/eef69itwcd"
2020-11-30 21:22:18,"Monday's Top Flow in #StockMarket, Buy Flow and Sell Flow $PDD $TLT $HZNP $SPY $KR $HUBS $NKE $GNRC $PG $ZEN $AAPL… https://t.co/L6VDSAIkHI"
2020-11-30 21:15:51,"RT @stickycactusink: $KT launching cloud-based 'DX platform' to support digital innovation (DX) for companies

https://t.co/xDd87vo8au

$AA…"
2020-11-30 21:00:17,"$KT launching cloud-based 'DX platform' to support digital innovation (DX) for companies

https://t.co/xDd87vo8au… https://t.co/9JHhvZCsJL"
2020-11-30 20:43:39,#Options Flow Grid Update $CMCSA #OptionsTrading Comcast Shares 🔻1.72% to $50.86 #OptionsFlow #media #technology… https://t.co/ulIfRdUP6S
2020-11-30 20:26:19,UPDATE 1-FCC chairman Ajit Pai plans to step down Jan. 20 $CMCSA $TMUS https://t.co/m0pvbX0z95
2020-11-30 20:20:04,"Notable #Analyst Upgrades and Downgrades for Week of November 23, 2020  $AEP, $BEN, $BIP, $CB, $CMCSA, $DEO, $DOV,… https://t.co/t7G4tf2FuZ"
2020-11-30 19:53:53,"$CMCSA Comcast RISE Awards Eight Black-Owned, Small Businesses in Portland with Marketing Resources and Technology… https://t.co/4uHnD0V3lq"
2020-11-30 19:26:16,@MasaSonCap @Great_Katzby I think it’s a high likelihood CMCSA X1 install base drives early adoption of The Office… https://t.co/i7vhrINrJq
2020-11-30 19:04:21,"RT @theshantynews: FCC Chair Ajit Pai to spend more time with family in 2021, family pleads with Biden to reconsider https://t.co/T7glqBkRv…"
2020-11-30 18:59:33,"FCC Chair Ajit Pai to spend more time with family in 2021, family pleads with Biden to reconsider… https://t.co/iwoQeIe6iL"
2020-11-30 18:52:36,"$CMCSA Comcast RISE Awards Five Black-Owned, Small Businesses in Utah with Marketing and Technology Resources and M… https://t.co/uhToEK7bfB"
2020-11-30 18:47:53,$CMCSA - Comcast to keep facing antitrust case against Denver-focused regional sports net Altitude https://t.co/nkniQP7Bx1
2020-11-30 18:42:48,"$CMCSA Comcast RISE Awards Three Black-Owned, Small Businesses in Albuquerque with Marketing and Technology Resourc… https://t.co/mLDPnDPwnm"
2020-11-30 18:38:38,"$CMCSA Comcast RISE Awards 28 Black-Owned, Small Businesses in Colorado with Marketing and Technology Resources and… https://t.co/Cw3wL7PtXd"
2020-11-30 18:38:29,"$CMCSA [15s. delayed]: Issued Press Release on November 30, 13:34:00: Comcast RISE Awards 28 Black-Owned, Small Bus… https://t.co/cP8xEsGKKa"
2020-11-30 18:18:43,Comcast $CMCSA announced today their Universal Studios Japan theme park will open its $580M Nintendo $NTDOY attract… https://t.co/y5tj9beAle
2020-11-30 18:00:59,$NTDOY $CMCSA $NTDOF - Universal Studios to open mario-maker Nintendo's theme park in February https://t.co/dd07DEpGLy
2020-11-30 18:00:50,"Popular: $VERI, $TDAC, $VRYYF, $MRNS, $FB, $AWK, $CMCSA, $COTY, $GLD, $BSY"
2020-11-30 17:53:33,$KT has new win-win model including creating services and parts with partners and sharing performance… https://t.co/UciY2jrA0F
2020-11-30 17:39:33,"$RMSL 52WKH 14 cents!!! Ur crazy2 ignore #BIOTECH📈

$RDUS $UTHR $PTLA $ALDR $OPK $GLPG $ARWR $ONCS $MTEM $SGYP… https://t.co/08RAxjOSXR"
2020-11-30 17:26:27,FCC Chairman Ajit Pai will step down on January 20 $SPY $CMCSA  https://t.co/cF92Ul7v2m
2020-11-30 17:09:36,"MSNBC @mitchellreports panel is slobbering over @JoebIden team picks

$CMCSA"
2020-11-30 17:01:11,"$CMCSA Comcast Launching More Than 30 WiFi-Connected “Lift Zones” in Washington
https://t.co/14BEAMmGFG"
2020-11-30 16:56:41,"$CMCSA Comcast RISE Awards More Than 40 Black-Owned, Small Businesses in Houston with Marketing Resources and Techn… https://t.co/7E9nLjF43K"
2020-11-30 16:49:11,$CMCSA - Comcast to keep facing antitrust case against Denver-focused regional sports net Altitude https://t.co/odnOiasIly
2020-11-30 16:22:32,"$CMCSA raising prices for cable TV &amp; Internet on January 1, 2021, w/ price hikes coming both to standard monthly ra… https://t.co/Uy3uVSulA9"
2020-11-30 16:14:59,"Noteworthy ETF Inflows: IVE, MDT, DIS, CMCSA - [US Market News], Source: Nasdaq News - https://t.co/VPRGC7dwiH"
2020-11-30 16:14:38,"✅ $CMCSA: ""Comcast"" mentioned during CommScope Holding Company ""CommScope Holding Company Inc at Bank of America Le… https://t.co/C0sQsmUJNr"
2020-11-30 16:03:51,"$KT has exported $24 billion in #IPTV to Thailand

https://t.co/rdrx01LF9l

$AAPL $AMZN $BA $CMCSA $FB $GOOG $INTC… https://t.co/Wpe1Ly5nT2"
2020-11-30 16:02:13,"Testing new release strategy, ‘The Croods’ opens to $14.2M |  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn… https://t.co/ojYaU4JgKA"
2020-11-30 16:00:01,"Comcast collected customer data for new ""cyber threat"" report that is mostly to promote its own XFi Security featur… https://t.co/nwKTDwjsQN"
2020-11-30 15:54:15,"The future of TV, according to four marketers |  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf… https://t.co/2vOC3vpdMn"
